"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Answer","Answer.Language","Approve","Reject"
"334ZEL5JX6ZBHBHMUMI4S3B0GMROS5","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:05 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:05 PDT 2017","","","3AQF3RZ5592FBK3QE81CTO1FXCJ6FT","A9K0CV70JWG1W","Submitted","Thu Oct 05 07:55:33 PDT 2017","Thu Oct 05 07:59:46 PDT 2017","Sun Oct 08 07:59:46 PDT 2017","","","","253","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151308484864999","10151308484864999_10151308622299999","You're better off going directly to Apple. They have a 24 month payment plan with 0 interest. At the end of 12 months you can trade up if you so desire. 
Your cellular company wants you to buy through them for $250 so they can lock you into another 2 year contract. Buy the phone from Apple and go month-to- month with your provider. And -Add apple care instead of cell company insurance. Much better deal all the way around.","answer_5","nytimes|5281959998_10151308484864999|10151308484864999_10151308622299999"
"334ZEL5JX6ZBHBHMUMI4S3B0GMROS5","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:05 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:05 PDT 2017","","","3PB5A5BD0WQ4TKDQ82CMHN1NT237GS","A2XFO0X6RCS98M","Submitted","Thu Oct 05 07:56:43 PDT 2017","Thu Oct 05 07:58:21 PDT 2017","Sun Oct 08 07:58:21 PDT 2017","","","","98","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151308484864999","10151308484864999_10151308622299999","You're better off going directly to Apple. They have a 24 month payment plan with 0 interest. At the end of 12 months you can trade up if you so desire. 
Your cellular company wants you to buy through them for $250 so they can lock you into another 2 year contract. Buy the phone from Apple and go month-to- month with your provider. And -Add apple care instead of cell company insurance. Much better deal all the way around.","answer_5","nytimes|5281959998_10151308484864999|10151308484864999_10151308622299999"
"3ZZAYRN1I6BCWBU1JMNU287MI55OTU","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:05 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:05 PDT 2017","","","3DHE4R9OCXVX7JGK2QVRLWKFIMH2G7","A3HNEYFOIJWPH1","Submitted","Thu Oct 05 07:56:02 PDT 2017","Thu Oct 05 07:56:44 PDT 2017","Sun Oct 08 07:56:44 PDT 2017","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918679185016261","1918679185016261_1453233498092129","Jai Singh that's my city. (sidenote: not at all Italian)","answer_6","nytimes|5281959998_1918679185016261|1918679185016261_1453233498092129"
"3ZZAYRN1I6BCWBU1JMNU287MI55OTU","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:05 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:05 PDT 2017","","","3VP0C6EFSHGLHUV70V5POELOUDV6M0","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 07:55:41 PDT 2017","Thu Oct 05 07:56:58 PDT 2017","Sun Oct 08 07:56:58 PDT 2017","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918679185016261","1918679185016261_1453233498092129","Jai Singh that's my city. (sidenote: not at all Italian)","answer_5","nytimes|5281959998_1918679185016261|1918679185016261_1453233498092129"
"3ZZAYRN1I6BCWBU1JMNU287MI55OTU","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:05 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:05 PDT 2017","","","3ZGVPD4G6U1RIZ52BX3C7Q9BTPNZTK","AFKZZEURTCR8U","Submitted","Thu Oct 05 07:55:58 PDT 2017","Thu Oct 05 07:57:51 PDT 2017","Sun Oct 08 07:57:51 PDT 2017","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918679185016261","1918679185016261_1453233498092129","Jai Singh that's my city. (sidenote: not at all Italian)","answer_5","nytimes|5281959998_1918679185016261|1918679185016261_1453233498092129"
"30ZKOOGW2WQMLNOR7KY2V74M15B1A0","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3DYGAII7PMSKCFB47KBFBNWAZJHQPC","A177EXELDLWTWV","Submitted","Thu Oct 05 07:55:19 PDT 2017","Thu Oct 05 07:55:25 PDT 2017","Sun Oct 08 07:55:25 PDT 2017","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1919439628273550","1919439628273550_1919493134934866","Wessen Arsch willst du ölen?","answer_6","nytimes|5281959998_1919439628273550|1919439628273550_1919493134934866"
"30ZKOOGW2WQMLNOR7KY2V74M15B1A0","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3IX2EGZR7C3O25N6PMVVJHK3M6DRJE","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 07:56:04 PDT 2017","Thu Oct 05 07:58:10 PDT 2017","Sun Oct 08 07:58:10 PDT 2017","","","","126","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1919439628273550","1919439628273550_1919493134934866","Wessen Arsch willst du ölen?","answer_6","nytimes|5281959998_1919439628273550|1919439628273550_1919493134934866"
"30ZKOOGW2WQMLNOR7KY2V74M15B1A0","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3MX2NQ3YCAE0S2UX9JXT7PNM5M3X5U","A2XFO0X6RCS98M","Submitted","Thu Oct 05 07:55:57 PDT 2017","Thu Oct 05 07:57:21 PDT 2017","Sun Oct 08 07:57:21 PDT 2017","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1919439628273550","1919439628273550_1919493134934866","Wessen Arsch willst du ölen?","answer_5","nytimes|5281959998_1919439628273550|1919439628273550_1919493134934866"
"39RRBHZ0AUL387CXQQYQJO2BZUOVZJ","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","34Q075JO1YXT7UN35K6AVLNUJZE01L","A3HNEYFOIJWPH1","Submitted","Thu Oct 05 07:56:06 PDT 2017","Thu Oct 05 07:56:50 PDT 2017","Sun Oct 08 07:56:50 PDT 2017","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1921290261421820","1921290261421820_1921452198072293","Jordan Stack","answer_5","nytimes|5281959998_1921290261421820|1921290261421820_1921452198072293"
"39RRBHZ0AUL387CXQQYQJO2BZUOVZJ","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3LEIZ60CDKJ8YKWODRYVGQ8ZZIKZ9K","A9K0CV70JWG1W","Submitted","Thu Oct 05 07:56:05 PDT 2017","Thu Oct 05 08:00:14 PDT 2017","Sun Oct 08 08:00:14 PDT 2017","","","","249","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1921290261421820","1921290261421820_1921452198072293","Jordan Stack","answer_5","nytimes|5281959998_1921290261421820|1921290261421820_1921452198072293"
"39RRBHZ0AUL387CXQQYQJO2BZUOVZJ","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3U5NZHP4LSM7ZMC1OUOL29498WMPHG","A15FXOOCN5RT0","Submitted","Thu Oct 05 07:57:36 PDT 2017","Thu Oct 05 07:57:47 PDT 2017","Sun Oct 08 07:57:47 PDT 2017","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1921290261421820","1921290261421820_1921452198072293","Jordan Stack","answer_5","nytimes|5281959998_1921290261421820|1921290261421820_1921452198072293"
"3OZ4VAIBEXZD8S7T84V4VUELGWBJVM","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3HHRAGRYX9PWZGIHBINE0S1VFEI9OT","A2J237J8KM3OCS","Submitted","Thu Oct 05 07:56:42 PDT 2017","Thu Oct 05 07:57:16 PDT 2017","Sun Oct 08 07:57:16 PDT 2017","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_132791174027617","132791174027617_133010260672375","Remi Kloos deze?","answer_5","nytimes|5281959998_132791174027617|132791174027617_133010260672375"
"3OZ4VAIBEXZD8S7T84V4VUELGWBJVM","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3IUZPWIU1PROLLAA615D7VSXTASWKL","AW4AHMQ7EN4QI","Submitted","Thu Oct 05 07:56:03 PDT 2017","Thu Oct 05 07:56:10 PDT 2017","Sun Oct 08 07:56:10 PDT 2017","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_132791174027617","132791174027617_133010260672375","Remi Kloos deze?","answer_6","nytimes|5281959998_132791174027617|132791174027617_133010260672375"
"3OZ4VAIBEXZD8S7T84V4VUELGWBJVM","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3WS1NTTKEZWKX9HBCJLVKNROK9X0FM","A1JV64BL3WCK0G","Submitted","Thu Oct 05 07:56:39 PDT 2017","Thu Oct 05 07:57:18 PDT 2017","Sun Oct 08 07:57:18 PDT 2017","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_132791174027617","132791174027617_133010260672375","Remi Kloos deze?","answer_6","nytimes|5281959998_132791174027617|132791174027617_133010260672375"
"3P0I4CQYVYR4OSYVERS5PSELMZNOWK","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","351SEKWQS11K23AMAID3UKVGBZHMD7","A15FXOOCN5RT0","Submitted","Thu Oct 05 07:55:31 PDT 2017","Thu Oct 05 07:55:47 PDT 2017","Sun Oct 08 07:55:47 PDT 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_177403256162355","Paige Cook Radhika Chandramouli","answer_5","nytimes|5281959998_1918601078357405|1918601078357405_177403256162355"
"3P0I4CQYVYR4OSYVERS5PSELMZNOWK","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","386CSBG1O06C29TZSOC65N5T4ES6QN","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 07:55:48 PDT 2017","Thu Oct 05 07:56:29 PDT 2017","Sun Oct 08 07:56:29 PDT 2017","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_177403256162355","Paige Cook Radhika Chandramouli","answer_5","nytimes|5281959998_1918601078357405|1918601078357405_177403256162355"
"3P0I4CQYVYR4OSYVERS5PSELMZNOWK","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","39O5D9O87UC9BPWY44DDEF4SQ8P3C9","A177EXELDLWTWV","Submitted","Thu Oct 05 07:55:10 PDT 2017","Thu Oct 05 08:04:38 PDT 2017","Sun Oct 08 08:04:38 PDT 2017","","","","568","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_177403256162355","Paige Cook Radhika Chandramouli","answer_5","nytimes|5281959998_1918601078357405|1918601078357405_177403256162355"
"385MDVINFCZQNH7YYE00HWXZN5DJWW","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3PPTZCWALR4EQJDAUT9H2LYO9IOQZX","AFKZZEURTCR8U","Submitted","Thu Oct 05 07:55:47 PDT 2017","Thu Oct 05 07:56:53 PDT 2017","Sun Oct 08 07:56:53 PDT 2017","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_10151311191984999","This is really nice, i could listen all day.","answer_5","nytimes|5281959998_10151311025844999|10151311025844999_10151311191984999"
"385MDVINFCZQNH7YYE00HWXZN5DJWW","37D36GBQB0CV5R3ZBYZW2750XTFZRX","Personal Attacks In Facebook Comments","Please read the given comments from NY Times Facebook posts and label them if you feel they are a personal attack towards someone.","news discussions, facebook comments, classification","$0.10","Thu Oct 05 07:54:06 PDT 2017","3","BatchId:2961349;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 07:54:06 PDT 2017","","","3WYP994K18BLBBKLJYT0I98V3N96YQ","A35D31QHYQUF9V","Submitted","Thu Oct 05 07:55:57 PDT 2017","Thu Oct 05 07:56:08 PDT 2017","Sun Oct 08 07:56:08 PDT 2017","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_10151311191984999","This is really nice, i could listen all day.","answer_5","nytimes|5281959998_10151311025844999|10151311025844999_10151311191984999"
